character_id,npc_id,timestamp,value
82,248,2021-11-07T14,Ignored
213,262,2022-04-20T20,Fought
356,78,2022-04-15T06,Bought From
322,49,2023-08-18T02,Sold To
333,139,2022-10-27T16,Fought
299,242,2021-02-19T02,Fought
270,176,2022-12-10T23,Ignored
327,311,2021-05-14T07,Sold To
41,259,2023-05-20T03,Talked
24,109,2021-01-04T12,Fought
94,254,2022-06-25T13,Ignored
183,172,2021-01-08T15,Bought From
10,298,2023-04-04T23,Bought From
244,284,2023-08-10T23,Bought From
328,382,2022-06-25T03,Fought
154,24,2022-10-24T16,Fought
355,377,2021-03-19T18,Sold To
328,215,2022-10-17T02,Sold To
97,67,2021-07-30T18,Ignored
219,117,2023-09-07T14,Bought From
274,190,2022-07-17T14,Talked
80,39,2022-07-24T03,Sold To
260,81,2023-07-14T12,Talked
44,112,2021-01-15T13,Bought From
306,136,2022-07-08T23,Talked
249,377,2022-11-13T06,Sold To
3,172,2021-02-08T23,Sold To
86,198,2022-07-18T02,Bought From
156,155,2022-10-31T06,Sold To
70,259,2022-09-17T05,Bought From
219,245,2022-11-09T11,Bought From
183,297,2021-12-30T21,Fought
181,86,2022-01-03T15,Fought
120,109,2022-05-13T20,Bought From
163,370,2021-08-10T15,Fought
56,46,2023-01-23T08,Fought
106,293,2022-10-11T03,Bought From
162,11,2023-02-08T10,Talked
100,136,2022-06-17T08,Fought
362,16,2023-02-15T03,Ignored
231,193,2021-08-30T11,Sold To
78,82,2022-02-22T13,Sold To
328,347,2023-03-09T08,Sold To
325,305,2021-07-18T22,Sold To
328,93,2023-02-26T14,Sold To
24,186,2021-05-16T12,Talked
19,273,2023-03-04T23,Talked
111,173,2021-03-29T22,Fought
49,6,2021-03-11T23,Bought From
24,82,2022-04-04T09,Bought From
216,112,2022-06-04T10,Talked
32,178,2023-05-19T21,Bought From
344,229,2021-01-17T19,Fought
212,67,2023-01-11T07,Sold To
360,328,2022-02-26T20,Fought
89,259,2021-05-07T01,Fought
41,173,2021-07-09T07,Sold To
3,91,2023-05-04T12,Sold To
332,311,2022-05-31T11,Talked
375,132,2023-06-29T14,Ignored
44,338,2023-03-03T06,Sold To
121,277,2021-10-18T01,Sold To
121,260,2023-07-11T11,Ignored
26,344,2023-04-02T12,Bought From
256,120,2022-01-02T08,Sold To
12,48,2021-01-18T12,Talked
188,245,2021-08-07T16,Fought
299,320,2021-08-29T00,Sold To
219,339,2021-11-02T02,Bought From
106,356,2022-05-27T05,Fought
322,196,2022-03-14T12,Sold To
128,30,2022-02-15T05,Bought From
111,338,2021-02-21T06,Sold To
259,287,2023-08-10T12,Sold To
10,359,2022-01-28T12,Bought From
263,200,2023-04-07T16,Ignored
313,281,2021-10-13T21,Talked
329,305,2023-05-03T10,Bought From
278,143,2021-12-25T10,Ignored
111,268,2021-08-01T00,Ignored
58,11,2023-08-02T15,Fought
326,268,2022-11-08T19,Talked
322,24,2022-02-26T17,Sold To
39,287,2022-02-27T17,Bought From
91,109,2022-07-20T16,Ignored
170,180,2021-07-20T18,Talked
291,308,2021-11-12T13,Ignored
237,103,2021-02-15T04,Bought From
285,274,2023-01-01T02,Bought From
10,81,2021-11-04T13,Bought From
231,169,2023-06-26T14,Sold To
213,320,2023-06-22T00,Talked
249,326,2023-07-12T10,Sold To
173,215,2021-02-21T14,Fought
291,73,2023-08-13T22,Sold To
310,67,2021-07-30T07,Talked
231,339,2021-09-14T21,Sold To
120,78,2023-02-02T10,Fought
63,83,2022-11-24T01,Ignored
45,271,2023-03-27T12,Fought
313,224,2022-01-01T21,Fought
381,127,2023-01-04T22,Sold To
257,31,2023-06-19T23,Sold To
346,48,2023-01-08T02,Bought From
285,347,2021-02-06T08,Fought
9,302,2022-11-04T01,Sold To
68,120,2022-09-10T15,Fought
96,234,2022-11-24T17,Sold To
86,320,2021-02-19T02,Fought
367,160,2021-01-14T08,Ignored
371,344,2022-03-02T01,Ignored
231,292,2021-12-04T03,Talked
45,169,2021-10-11T20,Fought
155,273,2022-07-16T00,Ignored
255,75,2023-04-28T05,Sold To
24,26,2021-08-16T22,Ignored
9,72,2023-02-05T12,Sold To
268,42,2021-05-31T14,Sold To
346,64,2021-12-09T21,Talked
206,117,2022-10-30T12,Ignored
107,281,2022-09-30T10,Bought From
37,351,2021-06-05T05,Ignored
229,143,2022-02-21T06,Ignored
364,220,2021-05-03T08,Bought From
237,169,2021-08-13T10,Fought
267,256,2022-08-25T20,Talked
164,43,2022-07-22T03,Bought From
125,265,2021-06-02T09,Ignored
155,93,2021-10-11T18,Fought
155,73,2023-07-22T08,Fought
37,362,2022-05-19T23,Talked
107,61,2021-12-16T15,Sold To
80,17,2021-04-12T21,Ignored
332,261,2021-06-27T13,Ignored
116,323,2023-07-13T14,Talked
302,203,2022-05-28T01,Ignored
288,145,2022-08-19T01,Sold To
143,165,2021-08-24T23,Ignored
156,15,2021-01-25T18,Sold To
60,143,2021-01-06T22,Bought From
358,268,2022-05-14T12,Bought From
212,72,2021-04-02T03,Bought From
318,175,2022-03-11T11,Talked
26,127,2022-02-25T23,Ignored
97,98,2022-01-20T21,Fought
73,169,2022-08-20T06,Ignored
34,246,2021-06-05T11,Fought
44,16,2021-09-16T05,Bought From
32,30,2022-05-25T07,Ignored
177,24,2023-04-22T03,Bought From
357,150,2022-02-28T20,Sold To
249,265,2021-09-09T12,Talked
181,176,2022-09-08T00,Fought
24,261,2021-08-30T23,Sold To
97,17,2023-09-08T00,Talked
256,373,2021-01-16T03,Fought
237,224,2021-12-15T21,Bought From
133,259,2021-03-02T07,Ignored
225,36,2021-06-17T02,Ignored
364,306,2022-12-27T16,Fought
304,335,2022-09-22T03,Bought From
360,220,2023-05-03T15,Fought
267,326,2023-08-01T08,Fought
162,342,2021-06-14T16,Fought
315,293,2023-05-28T04,Fought
231,347,2022-09-17T19,Bought From
249,220,2022-01-27T17,Talked
66,58,2023-07-07T23,Bought From
130,108,2022-11-10T17,Talked
140,182,2023-06-07T19,Talked
268,30,2021-12-23T22,Talked
253,183,2021-10-10T02,Ignored
128,73,2022-04-16T23,Sold To
179,51,2022-02-06T15,Fought
134,212,2022-06-10T22,Bought From
288,339,2021-09-02T05,Sold To
267,206,2021-12-02T09,Ignored
141,190,2022-07-04T18,Talked
117,301,2022-07-31T13,Sold To
277,63,2023-08-12T07,Sold To
94,39,2023-02-18T01,Ignored
3,293,2021-11-10T22,Fought
263,17,2021-12-22T18,Ignored
270,124,2022-03-10T00,Talked
362,211,2022-05-17T10,Fought
259,229,2023-05-26T18,Sold To
121,239,2022-03-25T17,Bought From
154,6,2023-03-19T09,Ignored
193,120,2022-12-14T02,Sold To
32,274,2021-12-05T06,Bought From
341,254,2023-02-20T23,Sold To
34,169,2022-08-29T15,Sold To
162,62,2021-04-02T10,Fought
91,351,2023-08-15T23,Fought
237,11,2021-08-15T20,Fought
151,169,2021-06-03T23,Talked
16,160,2023-03-14T15,Talked
293,356,2023-06-30T11,Talked
219,81,2022-09-01T19,Fought
249,154,2021-07-29T19,Ignored
5,35,2022-05-08T11,Sold To
190,208,2021-08-13T22,Bought From
39,108,2022-04-09T10,Ignored
344,148,2021-08-18T13,Bought From
181,377,2022-03-08T18,Talked
52,72,2023-03-13T23,Ignored
278,50,2022-09-18T22,Fought
272,301,2022-12-17T20,Sold To
146,380,2021-10-29T08,Ignored
26,72,2023-01-22T17,Ignored
371,236,2023-03-08T00,Fought
89,235,2022-07-08T04,Talked
333,352,2022-08-29T04,Talked
257,308,2023-03-21T04,Fought
3,380,2022-10-23T06,Fought
49,336,2021-11-21T04,Sold To
146,330,2021-08-16T23,Ignored
5,382,2023-05-02T18,Ignored
317,274,2021-09-18T13,Talked
63,365,2021-12-20T00,Ignored
133,130,2022-07-27T09,Talked
349,356,2022-02-05T17,Talked
107,292,2022-03-14T15,Bought From
234,82,2023-01-05T12,Bought From
212,55,2021-09-13T08,Fought
274,308,2023-09-12T07,Sold To
120,178,2022-03-10T15,Fought
109,370,2021-09-05T20,Talked
216,42,2023-08-11T23,Sold To
198,252,2021-08-11T15,Talked
105,196,2021-12-22T19,Ignored
130,362,2023-09-10T07,Ignored
288,53,2022-02-11T00,Sold To
175,140,2022-07-22T17,Talked
357,93,2023-05-07T05,Talked
186,296,2022-08-02T20,Ignored
222,11,2023-02-03T05,Talked
260,328,2022-09-04T13,Sold To
105,172,2022-11-16T20,Fought
39,236,2022-05-02T13,Fought
133,148,2021-09-21T19,Fought
283,175,2023-04-02T07,Talked
222,242,2021-11-01T18,Talked
228,145,2021-11-29T05,Talked
125,315,2022-12-17T02,Sold To
212,229,2023-06-20T08,Fought
364,249,2021-12-21T01,Fought
115,46,2021-02-28T13,Talked
102,206,2022-05-19T07,Ignored
255,169,2022-01-24T08,Ignored
16,12,2021-09-08T17,Talked
80,265,2021-01-09T04,Fought
358,183,2022-08-09T02,Bought From
302,16,2021-06-03T23,Ignored
328,370,2022-11-07T16,Sold To
130,136,2021-09-20T14,Bought From
29,280,2023-09-02T19,Bought From
10,78,2023-03-03T19,Fought
259,320,2022-12-14T20,Talked
74,72,2022-07-26T00,Talked
219,190,2022-07-16T20,Fought
226,196,2022-08-25T14,Ignored
283,320,2021-09-09T03,Ignored
319,78,2022-04-05T12,Talked
97,178,2022-05-30T07,Sold To
68,226,2022-08-28T14,Bought From
315,117,2021-09-17T15,Talked
201,356,2023-09-14T11,Sold To
139,169,2023-07-13T23,Bought From
107,236,2021-12-03T18,Talked
362,229,2022-01-23T18,Talked
186,115,2023-05-15T23,Talked
74,211,2021-09-05T08,Talked
73,49,2021-05-05T02,Talked
52,373,2022-12-28T10,Ignored
102,29,2021-05-05T19,Sold To
26,274,2021-10-19T10,Ignored
117,17,2023-05-09T12,Bought From
58,135,2022-08-23T20,Fought
96,61,2021-12-23T12,Talked
322,208,2023-04-20T12,Fought
44,355,2022-11-16T03,Bought From
190,229,2023-01-17T23,Bought From
249,73,2021-07-15T17,Fought
186,162,2021-03-03T01,Ignored
338,106,2022-06-13T11,Talked
327,91,2023-05-24T17,Fought
15,261,2021-02-26T23,Fought
328,200,2023-05-10T18,Sold To
274,89,2023-04-05T03,Fought
24,18,2022-09-26T01,Bought From
44,135,2022-06-29T06,Sold To
97,323,2023-07-28T09,Sold To
333,86,2021-06-16T16,Ignored
27,212,2022-03-21T07,Ignored
265,58,2021-04-08T08,Bought From
242,226,2022-11-29T19,Bought From
231,35,2023-05-01T10,Talked
256,154,2023-02-03T19,Ignored
332,36,2021-04-06T22,Ignored
352,320,2023-01-04T10,Ignored
41,249,2021-08-14T22,Sold To
304,143,2021-02-24T23,Ignored
94,106,2022-12-27T01,Sold To
16,249,2021-08-07T02,Sold To
259,30,2021-11-15T22,Sold To
332,173,2023-01-17T16,Talked
106,382,2022-12-21T19,Talked
175,373,2021-01-02T17,Sold To
209,274,2022-12-13T22,Bought From
274,337,2023-05-14T20,Talked
116,236,2022-09-26T22,Ignored
115,26,2021-03-31T10,Sold To
111,115,2021-06-28T07,Sold To
253,326,2023-06-18T05,Talked
156,89,2022-05-22T18,Fought
381,373,2022-12-03T15,Sold To
345,298,2022-09-08T04,Bought From
183,14,2022-10-10T11,Bought From
41,280,2022-11-21T13,Sold To
117,43,2022-03-30T05,Talked
257,337,2022-11-06T09,Bought From
166,135,2023-09-14T21,Ignored
349,18,2022-02-07T00,Sold To
247,224,2021-10-26T20,Talked
193,35,2023-02-08T12,Sold To
110,50,2022-01-23T04,Talked
237,337,2021-11-05T15,Talked
170,262,2022-05-11T09,Talked
133,8,2023-05-13T10,Bought From
255,217,2023-02-16T15,Fought
39,17,2022-03-02T20,Fought
74,103,2023-06-07T08,Sold To
82,175,2023-08-14T05,Sold To
89,180,2021-10-02T19,Sold To
167,271,2022-04-20T14,Sold To
237,337,2021-01-04T06,Ignored
225,284,2022-02-09T23,Sold To
263,246,2022-02-10T22,Sold To
39,287,2021-10-23T04,Bought From
39,130,2021-01-09T19,Ignored
183,234,2022-11-19T03,Fought
239,196,2023-07-14T12,Sold To
274,248,2023-01-31T04,Sold To
196,304,2022-10-13T08,Fought
164,46,2023-06-07T21,Talked
262,193,2021-04-16T00,Bought From
288,239,2022-11-03T10,Sold To
329,14,2021-08-05T21,Fought
100,127,2023-05-09T07,Ignored
94,160,2023-01-03T07,Bought From
164,315,2022-05-14T03,Sold To
299,259,2022-07-06T06,Bought From
141,89,2021-09-30T11,Sold To
369,176,2023-01-30T19,Sold To
29,338,2022-08-20T03,Sold To
209,176,2023-07-05T01,Talked
154,380,2021-11-04T19,Bought From
60,60,2023-05-18T15,Ignored
345,373,2021-09-07T21,Bought From
272,175,2022-03-15T22,Ignored
154,293,2021-07-19T01,Ignored
32,203,2022-05-06T00,Bought From
206,58,2022-07-21T04,Sold To
24,127,2022-01-05T16,Talked
299,306,2021-02-26T01,Bought From
319,22,2021-05-06T19,Fought
68,173,2023-03-16T05,Ignored
180,281,2022-09-09T03,Ignored
373,348,2021-08-31T09,Sold To
149,49,2021-12-15T00,Bought From
133,160,2021-05-27T15,Fought
162,339,2023-04-09T22,Fought
358,91,2022-01-31T03,Talked
47,296,2021-10-16T09,Sold To
97,142,2021-11-01T10,Ignored
315,259,2022-06-17T06,Talked
112,212,2022-01-12T14,Talked
364,103,2021-01-24T08,Bought From
326,120,2023-05-21T10,Fought
86,182,2023-08-22T23,Ignored
222,333,2022-01-22T05,Fought
28,136,2021-05-26T14,Fought
172,221,2022-07-15T20,Ignored
143,140,2022-03-05T02,Bought From
12,317,2022-01-17T01,Bought From
125,337,2021-07-31T00,Bought From
172,148,2023-05-11T04,Ignored
181,246,2023-06-07T01,Sold To
225,342,2022-10-14T14,Talked
263,60,2022-04-04T07,Talked
164,109,2021-03-07T04,Ignored
109,268,2023-03-27T16,Fought
37,162,2023-01-05T16,Sold To
166,18,2022-02-23T00,Fought
16,277,2021-06-06T17,Fought
268,149,2022-07-15T17,Talked
237,166,2023-08-17T06,Sold To
45,173,2023-06-01T14,Sold To
29,246,2023-01-24T01,Sold To
115,143,2021-08-31T19,Talked
172,365,2023-07-30T03,Talked
255,169,2023-04-25T21,Fought
253,221,2021-01-13T03,Fought
29,160,2023-04-18T03,Talked
285,3,2022-03-09T10,Talked
318,43,2022-11-12T21,Bought From
272,53,2022-10-09T19,Talked
252,289,2023-01-05T03,Ignored
299,43,2021-04-17T21,Fought
268,169,2023-06-01T04,Talked
110,19,2021-06-16T23,Sold To
257,72,2023-05-07T00,Ignored
6,377,2023-05-23T18,Bought From
158,386,2023-09-07T05,Fought
313,186,2021-09-27T18,Ignored
270,277,2022-06-18T14,Sold To
344,12,2022-10-28T11,Talked
167,208,2022-02-21T01,Fought
94,208,2022-02-24T19,Ignored
41,42,2021-11-21T11,Bought From
304,24,2022-03-18T07,Ignored
278,362,2022-10-31T10,Bought From
105,377,2022-08-20T19,Bought From
19,41,2021-09-26T13,Fought
80,48,2021-07-14T04,Ignored
130,175,2023-07-23T13,Ignored
333,323,2022-07-16T07,Ignored
265,182,2022-10-25T05,Bought From
358,220,2021-08-06T10,Ignored
100,135,2023-01-26T14,Sold To
12,64,2021-03-13T03,Sold To
315,296,2021-10-18T07,Sold To
226,217,2022-09-23T05,Sold To
327,95,2021-05-20T17,Talked
100,352,2021-07-25T11,Talked
52,15,2023-06-28T04,Talked
377,150,2021-02-23T11,Sold To
371,351,2022-08-20T03,Bought From
139,155,2023-06-03T19,Fought
117,220,2022-05-28T08,Fought
231,203,2022-04-29T13,Talked
107,41,2022-02-09T20,Talked
29,176,2021-11-15T06,Talked
349,315,2021-04-19T05,Talked
180,124,2021-06-16T03,Fought
45,139,2021-05-18T18,Talked
356,249,2021-10-09T01,Fought
255,162,2023-01-26T13,Bought From
173,93,2023-03-08T09,Sold To
369,252,2021-12-03T03,Fought
156,89,2021-12-27T21,Fought
162,154,2021-12-16T23,Fought
341,98,2022-11-14T04,Sold To
91,190,2021-08-16T00,Fought
29,162,2022-09-21T18,Talked
375,245,2023-07-14T21,Bought From
285,281,2021-03-05T08,Bought From
94,117,2022-11-28T02,Ignored
346,123,2021-01-10T01,Fought
5,63,2021-05-15T13,Sold To
164,132,2023-06-03T19,Sold To
12,100,2021-06-08T12,Ignored
345,281,2021-11-24T11,Bought From
110,73,2023-01-10T03,Fought
181,297,2023-04-28T21,Sold To
97,315,2023-05-30T00,Fought
105,305,2022-12-05T14,Sold To
140,49,2022-02-27T08,Bought From
296,142,2021-01-10T11,Bought From
268,127,2022-06-12T09,Ignored
337,3,2022-07-22T16,Ignored
375,338,2022-03-06T09,Fought
252,242,2022-12-17T11,Bought From
89,336,2021-09-03T10,Talked
357,24,2021-11-25T17,Talked
56,50,2022-10-23T13,Sold To
341,248,2023-09-12T17,Sold To
257,339,2021-12-31T03,Bought From
293,19,2021-10-31T17,Sold To
209,169,2022-02-09T10,Bought From
86,86,2021-12-15T02,Bought From
216,386,2022-05-08T16,Fought
299,81,2022-11-12T05,Talked
306,289,2022-04-16T02,Sold To
141,155,2023-01-23T16,Bought From
262,301,2021-07-19T21,Ignored
332,259,2022-06-03T12,Bought From
291,108,2021-05-11T20,Fought
364,15,2022-12-16T13,Sold To
196,351,2021-11-02T16,Ignored
337,112,2021-10-20T05,Sold To
155,145,2022-03-31T19,Ignored
175,270,2023-07-29T12,Talked
115,1,2021-06-26T15,Fought
70,120,2023-08-14T20,Sold To
225,221,2022-04-07T01,Fought
166,165,2021-08-16T03,Fought
239,246,2022-09-29T18,Talked
96,305,2022-08-12T12,Sold To
349,254,2021-02-17T03,Ignored
105,221,2023-03-14T11,Sold To
73,46,2023-04-27T23,Fought
288,63,2023-08-03T22,Ignored
334,273,2021-04-30T03,Fought
82,289,2021-09-25T22,Bought From
325,380,2023-08-05T08,Sold To
60,305,2021-10-10T12,Talked
209,39,2022-05-28T02,Fought
105,22,2021-02-22T20,Bought From
30,34,2022-10-14T00,Talked
97,83,2022-01-12T08,Fought
357,347,2022-03-10T09,Talked
344,123,2022-02-13T07,Ignored
9,367,2021-03-02T17,Talked
133,297,2022-03-16T12,Fought
181,330,2022-05-09T04,Bought From
30,249,2023-08-30T19,Bought From
309,287,2021-01-27T03,Talked
280,162,2023-07-20T13,Fought
349,178,2022-07-30T19,Ignored
196,183,2023-02-15T11,Ignored
209,211,2021-04-05T04,Bought From
105,265,2021-07-04T01,Fought
80,150,2021-11-09T03,Ignored
355,139,2021-10-23T00,Talked
181,1,2021-05-20T06,Ignored
32,229,2023-04-04T08,Talked
262,211,2023-03-15T17,Bought From
252,16,2021-05-08T14,Sold To
86,93,2023-08-10T21,Talked
252,340,2022-06-29T05,Talked
125,339,2021-04-04T04,Sold To
111,256,2022-07-19T17,Bought From
239,376,2023-09-04T03,Bought From
257,254,2021-01-09T10,Fought
163,336,2023-01-15T09,Bought From
225,254,2021-02-05T10,Ignored
340,139,2023-02-03T16,Bought From
237,215,2022-08-23T09,Bought From
66,123,2022-08-06T01,Sold To
26,11,2021-08-20T00,Sold To
344,175,2023-01-19T02,Talked
53,333,2022-02-01T11,Sold To
263,183,2021-09-08T16,Talked
140,274,2022-08-28T07,Ignored
318,293,2022-02-06T15,Sold To
332,26,2021-09-19T22,Fought
201,35,2022-04-04T09,Talked
278,333,2022-02-07T05,Ignored
306,213,2021-12-05T06,Sold To
299,283,2021-08-02T22,Talked
206,212,2023-03-02T18,Talked
6,158,2022-03-09T22,Ignored
94,193,2023-02-16T06,Ignored
375,19,2023-02-21T06,Talked
244,100,2021-04-17T00,Sold To
278,347,2023-01-22T21,Ignored
86,58,2022-01-27T04,Bought From
68,317,2021-06-26T19,Ignored
367,333,2022-07-30T13,Sold To
190,340,2023-07-23T20,Talked
325,330,2021-03-13T18,Talked
37,190,2023-06-11T14,Sold To
173,271,2021-09-18T04,Bought From
219,53,2021-08-19T02,Bought From
371,256,2023-01-23T15,Fought
154,15,2021-07-09T04,Bought From
186,132,2022-01-18T00,Bought From
45,213,2023-02-18T20,Ignored
291,61,2022-07-15T05,Bought From
15,306,2022-08-26T23,Ignored
143,11,2023-06-13T16,Bought From
133,217,2022-06-12T03,Ignored
325,166,2022-05-14T12,Talked
268,271,2022-04-28T15,Fought
213,130,2021-01-16T08,Bought From
265,18,2023-05-21T04,Fought
74,226,2022-05-25T08,Fought
291,365,2023-08-21T05,Bought From
137,315,2022-12-09T11,Fought
29,165,2022-05-29T10,Fought
375,43,2021-11-26T19,Ignored
262,127,2022-10-08T04,Ignored
315,292,2023-05-30T22,Bought From
26,176,2022-03-14T21,Bought From
334,365,2022-06-24T19,Talked
106,36,2021-08-22T14,Sold To
212,221,2023-08-29T07,Fought
80,292,2021-11-23T11,Talked
278,140,2021-11-14T19,Ignored
128,46,2023-03-26T10,Fought
252,265,2022-04-06T02,Talked
206,41,2021-12-22T20,Fought
41,62,2021-10-04T09,Ignored
41,386,2021-02-22T08,Fought
76,93,2021-08-05T05,Ignored
173,61,2022-07-29T07,Fought
166,306,2021-11-07T23,Sold To
270,308,2021-02-09T22,Talked
52,135,2023-07-21T20,Fought
128,75,2022-11-05T00,Bought From
167,342,2021-12-18T12,Fought
3,203,2021-08-24T08,Fought
239,239,2021-04-07T10,Fought
225,352,2023-04-14T12,Talked
59,347,2021-09-09T08,Ignored
228,43,2023-08-11T12,Ignored
34,337,2023-01-11T16,Talked
309,352,2022-05-06T08,Fought
249,8,2022-10-14T19,Sold To
134,330,2022-07-25T19,Sold To
256,95,2022-06-08T04,Sold To
346,24,2023-03-23T03,Fought
163,61,2023-05-21T04,Ignored
133,30,2022-05-20T02,Sold To
41,98,2021-05-29T08,Bought From
274,362,2021-03-13T15,Sold To
231,176,2023-05-15T15,Sold To
260,187,2023-05-16T01,Sold To
338,317,2023-01-30T20,Ignored
41,355,2022-09-20T12,Bought From
349,103,2021-09-04T22,Fought
367,72,2023-07-09T13,Ignored
68,78,2022-11-13T23,Sold To
159,193,2021-09-04T21,Bought From
27,330,2022-05-14T09,Talked
41,58,2022-07-07T22,Sold To
32,120,2021-07-08T08,Bought From
107,160,2023-01-22T06,Ignored
283,16,2021-08-10T10,Fought
188,339,2022-01-17T12,Sold To
155,335,2021-06-14T12,Ignored
360,154,2022-12-04T01,Fought
338,173,2023-04-07T17,Fought
52,339,2022-01-19T04,Ignored
143,151,2022-10-29T03,Talked
364,323,2022-05-14T09,Ignored
244,36,2023-07-20T00,Bought From
332,15,2021-08-10T13,Sold To
344,91,2023-01-07T08,Sold To
313,313,2023-04-13T08,Ignored
181,186,2023-04-19T02,Fought
180,30,2021-02-11T03,Fought
280,186,2022-10-24T22,Ignored
146,283,2022-05-01T05,Ignored
186,297,2021-11-14T06,Fought
244,339,2022-12-29T02,Ignored
364,204,2023-04-06T05,Ignored
32,36,2021-06-11T20,Ignored
268,15,2022-11-27T17,Sold To
257,296,2021-08-26T15,Fought
188,30,2023-02-28T15,Ignored
188,296,2022-12-25T16,Bought From
70,187,2023-08-16T22,Bought From
196,229,2021-04-04T08,Fought
163,64,2021-09-01T21,Fought
179,53,2021-09-08T23,Talked
306,186,2021-10-25T05,Sold To
53,112,2021-10-20T15,Ignored
58,283,2021-07-30T14,Sold To
327,78,2022-09-27T16,Talked
97,49,2022-07-24T23,Ignored
183,190,2022-05-04T22,Ignored
260,29,2023-02-13T03,Talked
344,384,2023-08-25T13,Fought
257,106,2021-04-11T11,Sold To
164,140,2022-01-13T08,Ignored
377,55,2022-11-26T02,Sold To
156,86,2021-05-15T01,Sold To
299,215,2022-07-04T17,Ignored
296,31,2021-07-07T03,Talked
175,245,2022-05-28T07,Talked
89,3,2021-04-01T05,Sold To
49,196,2021-09-16T11,Ignored
154,39,2022-04-24T14,Bought From
5,41,2022-12-03T09,Sold To
288,53,2022-03-15T11,Sold To
39,311,2023-08-03T00,Ignored
360,373,2023-07-18T12,Sold To
78,162,2021-08-04T07,Bought From
154,352,2022-08-14T04,Bought From
162,162,2022-07-20T21,Talked
352,246,2023-08-01T13,Sold To
139,151,2023-06-04T00,Bought From
10,109,2021-03-23T11,Fought
15,384,2023-07-25T14,Sold To
27,112,2021-07-02T09,Talked
56,204,2022-06-03T06,Fought
107,29,2022-06-16T19,Talked
379,139,2021-02-24T04,Bought From
247,306,2022-02-26T06,Fought
29,193,2023-02-14T11,Fought
12,46,2023-04-25T19,Talked
102,315,2022-09-16T03,Talked
234,158,2021-04-24T00,Sold To
15,380,2021-09-24T00,Bought From
6,42,2022-10-17T19,Talked
94,172,2021-06-05T17,Ignored
259,73,2022-10-21T21,Ignored
268,245,2022-08-04T19,Fought
288,108,2023-07-20T02,Talked
143,130,2022-01-31T08,Sold To
177,254,2021-06-04T07,Bought From
318,308,2022-08-07T15,Fought
115,42,2021-07-13T20,Fought
177,108,2022-12-03T04,Fought
216,352,2022-06-08T13,Bought From
74,380,2021-02-12T00,Talked
172,36,2023-05-23T15,Ignored
52,382,2022-07-19T17,Talked
260,53,2021-07-25T17,Talked
356,72,2022-09-26T01,Sold To
206,39,2022-08-18T05,Talked
124,91,2021-04-28T02,Ignored
45,175,2021-09-05T12,Ignored
